population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,39,0-14 years,515,Asthma,1,Number,2023,12.529198667777564,26.653613580399252,4.1193066783372965
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,39,0-14 years,515,Asthma,2,Percent,2023,0.003055015670284223,0.005805921205954154,0.0013191943295737495
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,39,0-14 years,515,Asthma,2,Percent,2023,0.0033416188388532444,0.006911096622638143,0.0010985285417576384
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,39,0-14 years,515,Asthma,3,Rate,2023,0.694859682509265,1.3414442136889586,0.29434286150643646
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,39,0-14 years,515,Asthma,3,Rate,2023,0.7533567244844047,1.6026307471876318,0.2476860227557863
1,All Population,1,Deaths,155,Türkiye,1,Male,22,All ages,515,Asthma,1,Number,2023,941.7507860639663,1772.0348667184983,555.4004300910003
1,All Population,1,Deaths,155,Türkiye,2,Female,22,All ages,515,Asthma,1,Number,2023,1822.6404639735397,3111.680666238312,1016.8789140909399
1,All Population,1,Deaths,155,Türkiye,1,Male,22,All ages,515,Asthma,2,Percent,2023,0.0029582437769395,0.005389483699239369,0.0018260975904677303
1,All Population,1,Deaths,155,Türkiye,2,Female,22,All ages,515,Asthma,2,Percent,2023,0.00660271561881275,0.011388063436160377,0.0036815562993079576
1,All Population,1,Deaths,155,Türkiye,1,Male,22,All ages,515,Asthma,3,Rate,2023,2.1917296103978097,4.12404358511517,1.2925792962124936
1,All Population,1,Deaths,155,Türkiye,2,Female,22,All ages,515,Asthma,3,Rate,2023,4.248862287456798,7.253818234982599,2.3705050745837823
1,All Population,1,Deaths,155,Türkiye,1,Male,24,15-49 years,515,Asthma,1,Number,2023,48.7393906064779,80.33814562442778,29.674490388535027
1,All Population,1,Deaths,155,Türkiye,2,Female,24,15-49 years,515,Asthma,1,Number,2023,92.2373816354018,188.7384190558047,54.91735765717601
1,All Population,1,Deaths,155,Türkiye,1,Male,24,15-49 years,515,Asthma,2,Percent,2023,0.00156345258023335,0.0023933002145156788,0.0009954165758827985
1,All Population,1,Deaths,155,Türkiye,2,Female,24,15-49 years,515,Asthma,2,Percent,2023,0.004116236317608434,0.008444534699105782,0.002510833250628314
1,All Population,1,Deaths,155,Türkiye,1,Male,24,15-49 years,515,Asthma,3,Rate,2023,0.21497257826066132,0.3543437470732001,0.13088390371763772
1,All Population,1,Deaths,155,Türkiye,2,Female,24,15-49 years,515,Asthma,3,Rate,2023,0.41871416870448686,0.8567833218632763,0.24929887808139817
1,All Population,1,Deaths,155,Türkiye,1,Male,25,50-69 years,515,Asthma,1,Number,2023,225.23197615974397,419.40871738715106,130.33549051214865
1,All Population,1,Deaths,155,Türkiye,2,Female,25,50-69 years,515,Asthma,1,Number,2023,328.3635069596472,679.9279872216176,157.59710547052575
1,All Population,1,Deaths,155,Türkiye,1,Male,25,50-69 years,515,Asthma,2,Percent,2023,0.0023379556830647043,0.004323246879567399,0.0013411103556915907
1,All Population,1,Deaths,155,Türkiye,2,Female,25,50-69 years,515,Asthma,2,Percent,2023,0.006282937123722663,0.01289768601633735,0.003205997452156635
1,All Population,1,Deaths,155,Türkiye,1,Male,25,50-69 years,515,Asthma,3,Rate,2023,2.6561772312155245,4.946117796821823,1.5370560087442517
1,All Population,1,Deaths,155,Türkiye,2,Female,25,50-69 years,515,Asthma,3,Rate,2023,3.7833232758160396,7.833962439225689,1.8157949488618061
1,All Population,1,Deaths,155,Türkiye,1,Male,26,70+ years,515,Asthma,1,Number,2023,649.464255028462,1276.1855600561585,373.14109599116637
