population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,15,Myanmar,1,Male,39,0-14 years,515,Asthma,1,Number,2019,132.51106824785592,195.3509425630664,81.35552437410415
1,All Population,1,Deaths,15,Myanmar,2,Female,39,0-14 years,515,Asthma,1,Number,2019,211.17565997611663,353.0108170875658,111.78633618837814
1,All Population,1,Deaths,15,Myanmar,1,Male,39,0-14 years,515,Asthma,2,Percent,2019,0.004233695202651529,0.006390127004903622,0.0026129215526381248
1,All Population,1,Deaths,15,Myanmar,2,Female,39,0-14 years,515,Asthma,2,Percent,2019,0.008976426517111037,0.01508651611226359,0.004787466491108535
1,All Population,1,Deaths,15,Myanmar,1,Male,39,0-14 years,515,Asthma,3,Rate,2019,1.6655725331420321,2.4554263169010033,1.022582706551138
1,All Population,1,Deaths,15,Myanmar,2,Female,39,0-14 years,515,Asthma,3,Rate,2019,2.7374841868852346,4.576102803163678,1.4490937433799471
1,All Population,1,Deaths,132,Panama,1,Male,22,All ages,515,Asthma,1,Number,2019,22.956944290701408,29.19551373131047,18.056173354761924
1,All Population,1,Deaths,132,Panama,2,Female,22,All ages,515,Asthma,1,Number,2019,23.910612906340575,29.55092816693046,18.170736143589586
1,All Population,1,Deaths,132,Panama,1,Male,22,All ages,515,Asthma,2,Percent,2019,0.001966493359048209,0.0025116965922605456,0.0015469876700362826
1,All Population,1,Deaths,132,Panama,2,Female,22,All ages,515,Asthma,2,Percent,2019,0.0027970258590500007,0.003458603550469126,0.0021231049722162847
1,All Population,1,Deaths,132,Panama,1,Male,22,All ages,515,Asthma,3,Rate,2019,1.1743480792719583,1.4934781841854168,0.9236522173708818
1,All Population,1,Deaths,132,Panama,2,Female,22,All ages,515,Asthma,3,Rate,2019,1.2122199572762733,1.4981725905692436,0.921219756178627
1,All Population,1,Deaths,132,Panama,1,Male,24,15-49 years,515,Asthma,1,Number,2019,1.8849877402034867,2.4837798599114658,1.3844374773095267
1,All Population,1,Deaths,132,Panama,2,Female,24,15-49 years,515,Asthma,1,Number,2019,2.494142164692268,3.1851457214448717,1.8592398001280082
1,All Population,1,Deaths,132,Panama,1,Male,24,15-49 years,515,Asthma,2,Percent,2019,0.0008944367666219125,0.0011788113841473336,0.0006534019462668291
1,All Population,1,Deaths,132,Panama,2,Female,24,15-49 years,515,Asthma,2,Percent,2019,0.002495327268783174,0.0032349809692772628,0.0018403287854649264
1,All Population,1,Deaths,132,Panama,1,Male,24,15-49 years,515,Asthma,3,Rate,2019,0.1937928110975908,0.2553537463049292,0.1423319763807628
1,All Population,1,Deaths,132,Panama,2,Female,24,15-49 years,515,Asthma,3,Rate,2019,0.252458803447877,0.3224026637400239,0.18819354482181241
1,All Population,1,Deaths,132,Panama,1,Male,25,50-69 years,515,Asthma,1,Number,2019,5.374808195769449,7.0516027488839885,4.095058812904011
1,All Population,1,Deaths,132,Panama,2,Female,25,50-69 years,515,Asthma,1,Number,2019,5.5648984362414975,6.981694139735966,4.179871515179025
1,All Population,1,Deaths,132,Panama,1,Male,25,50-69 years,515,Asthma,2,Percent,2019,0.001767089406377895,0.002296420694821932,0.0013291402404775152
1,All Population,1,Deaths,132,Panama,2,Female,25,50-69 years,515,Asthma,2,Percent,2019,0.002855934698000217,0.003554031227969153,0.0021545648725049982
1,All Population,1,Deaths,132,Panama,1,Male,25,50-69 years,515,Asthma,3,Rate,2019,1.6590656441086917,2.176649180855283,1.2640397833063421
1,All Population,1,Deaths,132,Panama,2,Female,25,50-69 years,515,Asthma,3,Rate,2019,1.6640501098988587,2.087709063088405,1.249890853155353
1,All Population,1,Deaths,132,Panama,1,Male,26,70+ years,515,Asthma,1,Number,2019,14.65745908467321,18.46325715798509,11.691914134609142
1,All Population,1,Deaths,132,Panama,2,Female,26,70+ years,515,Asthma,1,Number,2019,14.17191541477781,17.5750857897333,10.386308251711833
1,All Population,1,Deaths,132,Panama,1,Male,26,70+ years,515,Asthma,2,Percent,2019,0.002529358542307051,0.0031921809432826245,0.0020315824070104185
1,All Population,1,Deaths,132,Panama,2,Female,26,70+ years,515,Asthma,2,Percent,2019,0.0028302436892124324,0.003529480677097331,0.0020613417468079123
1,All Population,1,Deaths,132,Panama,1,Male,26,70+ years,515,Asthma,3,Rate,2019,13.080982249937271,16.477449315357557,10.43439523720305
1,All Population,1,Deaths,132,Panama,2,Female,26,70+ years,515,Asthma,3,Rate,2019,11.176280642256055,13.86009479656955,8.190868521348088
1,All Population,1,Deaths,132,Panama,1,Male,27,Age-standardized,515,Asthma,3,Rate,2019,1.250819159583127,1.5885015187841278,0.9850679655677694
1,All Population,1,Deaths,132,Panama,2,Female,27,Age-standardized,515,Asthma,3,Rate,2019,1.1083823837767688,1.3669983791388995,0.8419351441809564
1,All Population,1,Deaths,132,Panama,1,Male,39,0-14 years,515,Asthma,1,Number,2019,1.0396892700552551,1.381364538609338,0.7501392348812852
1,All Population,1,Deaths,132,Panama,2,Female,39,0-14 years,515,Asthma,1,Number,2019,1.6796568906290026,2.3065863999005294,1.1846220282615276
1,All Population,1,Deaths,132,Panama,1,Male,39,0-14 years,515,Asthma,2,Percent,2019,0.0014241381395441247,0.0018948287091673582,0.0010248521422447229
1,All Population,1,Deaths,132,Panama,2,Female,39,0-14 years,515,Asthma,2,Percent,2019,0.0028320677165933872,0.003876854033250543,0.0020123930501712507
1,All Population,1,Deaths,132,Panama,1,Male,39,0-14 years,515,Asthma,3,Rate,2019,0.1903608872624444,0.2529195854724705,0.13734600753817866
1,All Population,1,Deaths,132,Panama,2,Female,39,0-14 years,515,Asthma,3,Rate,2019,0.320972646367786,0.4407752231914273,0.22637436816889833
1,All Population,1,Deaths,165,Pakistan,1,Male,22,All ages,515,Asthma,1,Number,2019,8235.325367497415,15471.499748941562,3449.7760182767192
1,All Population,1,Deaths,165,Pakistan,2,Female,22,All ages,515,Asthma,1,Number,2019,9812.034670849427,21810.102228484364,2996.8043252658053
1,All Population,1,Deaths,165,Pakistan,1,Male,22,All ages,515,Asthma,2,Percent,2019,0.011611672475226422,0.021932026011506324,0.00490450250546021
1,All Population,1,Deaths,165,Pakistan,2,Female,22,All ages,515,Asthma,2,Percent,2019,0.015660141931523475,0.034656252911030624,0.005020081174290514
1,All Population,1,Deaths,165,Pakistan,1,Male,22,All ages,515,Asthma,3,Rate,2019,7.114834081560532,13.366460800816581,2.9804024605337593
1,All Population,1,Deaths,165,Pakistan,2,Female,22,All ages,515,Asthma,3,Rate,2019,8.955577675502216,19.906377338649023,2.7352241215506767
1,All Population,1,Deaths,165,Pakistan,1,Male,24,15-49 years,515,Asthma,1,Number,2019,1149.5469129279247,1983.0115163626472,517.3891730193582
1,All Population,1,Deaths,165,Pakistan,2,Female,24,15-49 years,515,Asthma,1,Number,2019,1669.1237855003924,3619.9955956336694,608.6858180446733
1,All Population,1,Deaths,165,Pakistan,1,Male,24,15-49 years,515,Asthma,2,Percent,2019,0.008834663900985494,0.01513214988889733,0.004007606920310923
1,All Population,1,Deaths,165,Pakistan,2,Female,24,15-49 years,515,Asthma,2,Percent,2019,0.01325043047481435,0.027993720273450345,0.004900702035732544
1,All Population,1,Deaths,165,Pakistan,1,Male,24,15-49 years,515,Asthma,3,Rate,2019,2.1003948760836093,3.6232598960004703,0.945347732858583
1,All Population,1,Deaths,165,Pakistan,2,Female,24,15-49 years,515,Asthma,3,Rate,2019,3.091516271521716,6.704880359357746,1.127395180079753
1,All Population,1,Deaths,165,Pakistan,1,Male,25,50-69 years,515,Asthma,1,Number,2019,2834.1415081657624,5271.162522290901,1060.627799339071
1,All Population,1,Deaths,165,Pakistan,2,Female,25,50-69 years,515,Asthma,1,Number,2019,3317.936902356852,7444.782673402109,1015.2761183860284
1,All Population,1,Deaths,165,Pakistan,1,Male,25,50-69 years,515,Asthma,2,Percent,2019,0.016371086289042287,0.02941171679283506,0.00608442949438378
1,All Population,1,Deaths,165,Pakistan,2,Female,25,50-69 years,515,Asthma,2,Percent,2019,0.02349792776644503,0.053840881964615894,0.007227292328637344
1,All Population,1,Deaths,165,Pakistan,1,Male,25,50-69 years,515,Asthma,3,Rate,2019,24.783387298971334,46.0941212460156,9.274748439815193
1,All Population,1,Deaths,165,Pakistan,2,Female,25,50-69 years,515,Asthma,3,Rate,2019,33.77876005612143,75.79273958350082,10.336172568354504
1,All Population,1,Deaths,165,Pakistan,1,Male,26,70+ years,515,Asthma,1,Number,2019,4123.291128177522,8060.859349633411,1694.753251411122
1,All Population,1,Deaths,165,Pakistan,2,Female,26,70+ years,515,Asthma,1,Number,2019,4667.119500069681,11084.433434713277,1321.1174148595867
1,All Population,1,Deaths,165,Pakistan,1,Male,26,70+ years,515,Asthma,2,Percent,2019,0.02226718872384542,0.043980168362140665,0.009514694881668567
1,All Population,1,Deaths,165,Pakistan,2,Female,26,70+ years,515,Asthma,2,Percent,2019,0.027184679709252976,0.0648887727690488,0.008051781515590467
1,All Population,1,Deaths,165,Pakistan,1,Male,26,70+ years,515,Asthma,3,Rate,2019,128.3816017981971,250.9805888077849,52.767347806709374
1,All Population,1,Deaths,165,Pakistan,2,Female,26,70+ years,515,Asthma,3,Rate,2019,171.10334345781214,406.3713433921471,48.434073046435145
1,All Population,1,Deaths,165,Pakistan,1,Male,27,Age-standardized,515,Asthma,3,Rate,2019,13.5082073110906,25.765786960364036,5.540445685818861
1,All Population,1,Deaths,165,Pakistan,2,Female,27,Age-standardized,515,Asthma,3,Rate,2019,18.401047870257646,42.133321636621595,5.521252381967117
1,All Population,1,Deaths,165,Pakistan,1,Male,39,0-14 years,515,Asthma,1,Number,2019,128.34581822620916,205.7097038922596,68.4210165058327
1,All Population,1,Deaths,165,Pakistan,2,Female,39,0-14 years,515,Asthma,1,Number,2019,157.85448292251118,353.86942424914935,58.47945911953326
1,All Population,1,Deaths,165,Pakistan,1,Male,39,0-14 years,515,Asthma,2,Percent,2019,0.000581107193312717,0.0009055136467416236,0.00031778234847488416
1,All Population,1,Deaths,165,Pakistan,2,Female,39,0-14 years,515,Asthma,2,Percent,2019,0.000842062887225878,0.0018909118723860322,0.0003193627244438101
1,All Population,1,Deaths,165,Pakistan,1,Male,39,0-14 years,515,Asthma,3,Rate,2019,0.27677898650554017,0.44361494705892673,0.14755057754032877
1,All Population,1,Deaths,165,Pakistan,2,Female,39,0-14 years,515,Asthma,3,Rate,2019,0.3669095908836386,0.8225175698128255,0.1359269247435768
1,All Population,1,Deaths,33,Armenia,1,Male,22,All ages,515,Asthma,1,Number,2019,8.517134712998113,11.00032642828489,6.6709297831566445
1,All Population,1,Deaths,33,Armenia,2,Female,22,All ages,515,Asthma,1,Number,2019,9.50905121856668,11.731035688072842,7.208707370154307
1,All Population,1,Deaths,33,Armenia,1,Male,22,All ages,515,Asthma,2,Percent,2019,0.0006161392081322474,0.0007878000364268269,0.0004892438301030456
1,All Population,1,Deaths,33,Armenia,2,Female,22,All ages,515,Asthma,2,Percent,2019,0.0007152580058117145,0.0008666577873212017,0.0005513169488195247
1,All Population,1,Deaths,33,Armenia,1,Male,22,All ages,515,Asthma,3,Rate,2019,0.5850723444068895,0.7556516351462257,0.45824994662216806
1,All Population,1,Deaths,33,Armenia,2,Female,22,All ages,515,Asthma,3,Rate,2019,0.593646321871671,0.7323639370426541,0.45003676154205763
1,All Population,1,Deaths,33,Armenia,1,Male,24,15-49 years,515,Asthma,1,Number,2019,0.5185048975522853,0.7007517476256924,0.3684343148276536
1,All Population,1,Deaths,33,Armenia,2,Female,24,15-49 years,515,Asthma,1,Number,2019,0.4424548689517737,0.5906878193392919,0.30642244319289574
1,All Population,1,Deaths,33,Armenia,1,Male,24,15-49 years,515,Asthma,2,Percent,2019,0.0004518630150674558,0.000614264058510958,0.0003229956297449949
1,All Population,1,Deaths,33,Armenia,2,Female,24,15-49 years,515,Asthma,2,Percent,2019,0.0009358529346088037,0.0012328458645837822,0.0006619228488094801
1,All Population,1,Deaths,33,Armenia,1,Male,24,15-49 years,515,Asthma,3,Rate,2019,0.0743225157713629,0.10044578761084662,0.0528113915678652
1,All Population,1,Deaths,33,Armenia,2,Female,24,15-49 years,515,Asthma,3,Rate,2019,0.06043953952145955,0.08068822903086449,0.041857447313203414
1,All Population,1,Deaths,33,Armenia,1,Male,25,50-69 years,515,Asthma,1,Number,2019,3.3088128938489327,4.241619538938516,2.5403334581637615
1,All Population,1,Deaths,33,Armenia,2,Female,25,50-69 years,515,Asthma,1,Number,2019,2.8044106036604113,3.4714260330433206,2.024919366533458
1,All Population,1,Deaths,33,Armenia,1,Male,25,50-69 years,515,Asthma,2,Percent,2019,0.0006432659881386075,0.0008344412952931947,0.0004969008908960174
1,All Population,1,Deaths,33,Armenia,2,Female,25,50-69 years,515,Asthma,2,Percent,2019,0.0009713681813742815,0.0011929507778407928,0.0007243012242938884
1,All Population,1,Deaths,33,Armenia,1,Male,25,50-69 years,515,Asthma,3,Rate,2019,0.9649023685270993,1.2369235949004547,0.7408015651738941
1,All Population,1,Deaths,33,Armenia,2,Female,25,50-69 years,515,Asthma,3,Rate,2019,0.652778803383834,0.8080390685043599,0.471337699019242
1,All Population,1,Deaths,33,Armenia,1,Male,26,70+ years,515,Asthma,1,Number,2019,4.613975327956772,5.863694313520297,3.660688061591881
1,All Population,1,Deaths,33,Armenia,2,Female,26,70+ years,515,Asthma,1,Number,2019,6.193297985561607,7.775779835263141,4.736261085468451
1,All Population,1,Deaths,33,Armenia,1,Male,26,70+ years,515,Asthma,2,Percent,2019,0.0006420873243684155,0.000815895423034892,0.0005106154885594274
1,All Population,1,Deaths,33,Armenia,2,Female,26,70+ years,515,Asthma,2,Percent,2019,0.0006389616029470438,0.0007865670669503903,0.0004929916277537159
